,0,1,2,3,4,5
20,-0.07745737909437625,0.07944481836106039,-0.08671503296564481,0.009652808620414711,-0.03461613347486852,-0.09324623986797172
21,0.016282463528357893,-0.08885804206592954,0.0999416822237113,0.04620308991672195,0.057745492913630764,0.035959936057482336
22,-0.021691823423539147,0.043403314326205526,0.06304606945834149,0.0976599049013899,-0.051805731541303905,0.07112831832530855
23,0.08875283911050263,-0.03849127123332041,0.006396910393252142,-0.08839945280323487,0.08006136156750165,0.02878333117396317
24,-0.06381712666489195,-0.08128255864361714,-0.054989847999950686,-0.0018064408467105332,-0.030032130925233092,-0.027309625674154892
25,0.011875692500192603,0.06903680576186191,-0.04085137395035881,0.043547233478668984,-0.0861984837695013,0.05741729954736335
26,-0.033041240572215184,0.043325253412757905,-0.057827201602108524,-0.01830176883935355,0.09836513935117551,0.07192544736208709
27,0.03977732337188187,0.008014301563509995,0.06360935547771572,0.015354930311024929,0.09606164542700056,0.0733951729524243
28,0.09958341520984348,0.0905843692472021,0.021311607875776996,6.46513301460816e-05,-0.02567179115170597,-0.0720408510084166
29,0.07661457190207105,-0.07857856111790076,0.04583241281300861,-0.026332625487863595,-0.07041231695177108,0.005484821302607301
30,0.08490505805758118,0.052302414819731594,0.06572344578978355,0.04248689694248318,-0.036844199109619495,-0.030843394256542613
31,-0.07725234285284413,-0.0968566933496313,-0.047684335168395146,-0.021835664749622043,-0.08436891667166287,0.05867103921567849
32,-0.09303976050592833,-0.004050164454807237,0.016469208497031818,0.04359373350566442,0.02975594382115179,-0.025070288493525217
33,-0.0727030028095911,0.054226558171746736,0.04275860951409989,0.07608859482541604,0.07943778890303482,0.07583112010629367
34,0.07607951988761892,-0.09800457366976412,0.02107956821753172,0.08431233682797785,-0.016382430699574967,0.0941937833006043
35,0.08746876793291376,0.013553687920626944,-0.01293366337893185,0.09102878427342519,-0.03165249250127176,-0.011982854910656827
36,0.013624060852643938,-0.09952824562685712,0.06878210471846025,-0.009801337692880874,0.0008203879674054005,0.04044471414581677
37,-0.04979229543955863,-0.0065849627731511045,0.0610161285579596,0.01996037986907755,-0.008880872770160742,-0.05472040887414758
38,0.09351319801075655,0.06057952524147214,-0.06190499309101523,0.051150583383051854,-0.030611041145435825,0.026588552436074078
39,-0.07648696797645174,0.08863764198387043,-0.043200199595183376,-0.02621786878948709,0.08417688048333441,0.010806780262938399
40,-0.08191491641031352,-0.007673899145878505,0.08405870287787665,0.0940910493462487,0.05763605347993213,-0.014884753681536678
41,0.08515797829420907,0.05567985202351229,-0.014855449670387877,-0.058866317044338715,0.09389010133218399,0.044239234350971525
42,-0.07930996992296789,-0.09354615128429514,-0.039419222443351304,0.09548421204377977,-0.033972170640344815,0.0019013321886760083
43,0.08734140139566966,0.06902578414630862,0.08563064067528255,0.0005267350578498809,-0.0240666489972061,-0.019083130080600343
44,-0.04779380593031484,-0.027436569830572567,0.009526094489674165,-0.09142663159093414,0.06843649320771945,0.04903147310830489
45,0.012331021666259013,-0.08446947448369953,-0.09332216965096647,0.026923748483860546,-0.02534198859402357,-0.07270853492498822
46,-0.0771022422395616,-0.090402360768367,0.08527903789527287,-0.0830412750463278,-0.06022158137081601,-0.01877654590794449
47,0.01937314952623268,0.020034424631343598,0.05191025310534889,0.0675343524737118,0.01721531839947801,0.051808222895042944
48,-0.01428444267070883,0.08419341236851235,-0.08575818677226982,0.008551393703658117,0.025174884348690665,-0.02486351040665973
49,-0.009685489907475465,-0.07498929783805534,0.0755500176016519,-0.0728753196883998,0.010563119078637252,0.02887505339781811
